Bigram,Name,NumAppearances,Holders,DiffEntries,DiffValue
"('ADM', 'GIS')","('Archer-Daniels Midland Co', 'General Mills Inc')",2,"[('FTXG', 0.15), ('PBJ', 0.092)]",13854,1
"('CTLT', 'MRK')","('Catalent Inc', 'Merck & Co Inc')",2,"[('FTXH', 0.122), ('IHE', 0.094)]",13863,1
"('ALKS', 'CTLT')","('Alkermes PLC', 'Catalent Inc')",2,"[('PBE', 0.099), ('FTXH', 0.083)]",13864,1
"('CTLT', 'GILD')","('Catalent Inc', 'Gilead Sciences Inc')",2,"[('PBE', 0.114), ('FTXH', 0.082)]",13864,1
"('ALKS', 'GILD')","('Alkermes PLC', 'Gilead Sciences Inc')",2,"[('PBE', 0.091), ('FTXH', 0.084)]",13872,1
"('CDEV', 'SM')","('Centennial Resource Development Inc A', 'SM Energy Co')",2,"[('FTXN', 0.129), ('PXI', 0.075)]",13905,1
"('SI', 'WFC')","('Silvergate Capital Corp Class A', 'Wells Fargo & Co')",2,"[('FTXO', 0.084), ('KBE', 0.029)]",13927,1
"('JBHT', 'UNP')","('JB Hunt Transport Services Inc', 'Union Pacific Corp')",2,"[('TPOR', 0.122), ('FTXR', 0.091)]",13947,1
"('JBHT', 'NSC')","('JB Hunt Transport Services Inc', 'Norfolk Southern Corp')",2,"[('TPOR', 0.137), ('FTXR', 0.106)]",13960,1
"('BG', 'KR')","('Bunge Ltd', 'The Kroger Co')",2,"[('FXG', 0.086), ('PSL', 0.07)]",14146,1
"('BIO', 'COO')","('Bio-Rad Laboratories Inc', 'The Cooper Companies Inc')",2,"[('FXH', 0.044), ('RYH', 0.033)]",27419,1
"('COO', 'LH')","('The Cooper Companies Inc', 'Laboratory Corp of America Holdings')",2,"[('FXH', 0.041), ('RYH', 0.033)]",27413,1
"('AVTR', 'NVAX')","('Avantor Inc', 'Novavax Inc')",2,"[('FXH', 0.041), ('VB', 0.006)]",31093,1
"('CRL', 'NVAX')","('Charles River Laboratories International Inc', 'Novavax Inc')",2,"[('FXH', 0.043), ('VB', 0.006)]",31084,1
"('IT', 'TDC')","('Gartner Inc', 'Teradata Corp')",2,"[('FXL', 0.035), ('LSAF', 0.025)]",20582,1
"('GOOGL', 'HUBS')","('Alphabet Inc A', 'HubSpot Inc')",2,"[('MRAD', 0.087), ('FXL', 0.035)]",21533,1
"('ARW', 'JBL')","('Arrow Electronics Inc', 'Jabil Inc')",2,"[('RWK', 0.045), ('FXL', 0.031)]",27218,1
"('CLR', 'COG')","('Continental Resources Inc', 'Cabot Oil & Gas Corp')",2,"[('FXN', 0.102), ('GUSH', 0.028)]",14246,1
"('CLR', 'EOG')","('Continental Resources Inc', 'EOG Resources Inc')",2,"[('PXE', 0.107), ('FXN', 0.102)]",14258,1
"('EOG', 'LNG')","('EOG Resources Inc', 'Cheniere Energy Inc')",2,"[('IEO', 0.146), ('FXN', 0.09)]",14234,1
"('AGO', 'ATH')","('Assured Guaranty Ltd', 'Athene Holding Ltd Class A')",2,"[('KIE', 0.041), ('FXO', 0.037)]",14264,1
"('EVRG', 'EXC')","('Evergy Inc', 'Exelon Corp')",2,"[('FXU', 0.076), ('RYU', 0.074)]",14344,1
"('EVRG', 'PEG')","('Evergy Inc', 'Public Service Enterprise Group Inc')",2,"[('FXU', 0.075), ('RYU', 0.074)]",14343,1
"('NEM', 'STLD')","('Newmont Corp', 'Steel Dynamics Inc')",2,"[('FXZ', 0.101), ('XME', 0.089)]",14381,1
"('NEM', 'RGLD')","('Newmont Corp', 'Royal Gold Inc')",2,"[('FXZ', 0.096), ('XME', 0.09)]",14406,1
"('CE', 'NUE')","('Celanese Corp Class A', 'Nucor Corp')",2,"[('FXZ', 0.09), ('PYZ', 0.083)]",14402,1
"('NUE', 'RGLD')","('Nucor Corp', 'Royal Gold Inc')",2,"[('FXZ', 0.092), ('XME', 0.09)]",14407,1
"('RGLD', 'STLD')","('Royal Gold Inc', 'Steel Dynamics Inc')",2,"[('FXZ', 0.102), ('XME', 0.091)]",14379,1
"('CVS', 'HUM')","('CVS Health Corp', 'Humana Inc')",2,"[('IHF', 0.166), ('GBLO', 0.08)]",14710,1
"('NCM.AX', 'NEM')","('Newcrest Mining Ltd', 'Newmont Corp')",2,"[('RING', 0.264), ('GDX', 0.204)]",26296,1
"('FNV.TO', 'NEM')","('Franco-Nevada Corp', 'Newmont Corp')",2,"[('GDX', 0.24), ('SGDM', 0.233)]",28150,1
"('GFI.JO', 'NEM')","('Gold Fields Ltd', 'Newmont Corp')",2,"[('RING', 0.255), ('GDX', 0.182)]",26296,1
"('AEM.TO', 'NEM')","('Agnico Eagle Mines Ltd', 'Newmont Corp')",2,"[('RING', 0.262), ('GDX', 0.198)]",26294,1
"('ABX.TO', 'NCM.AX')","('Barrick Gold Corp', 'Newcrest Mining Ltd')",2,"[('RING', 0.203), ('GDX', 0.161)]",26303,1
"('ABX.TO', 'FNV.TO')","('Barrick Gold Corp', 'Franco-Nevada Corp')",2,"[('GDX', 0.197), ('SGDM', 0.192)]",28156,1
"('ABX.TO', 'GFI.JO')","('Barrick Gold Corp', 'Gold Fields Ltd')",2,"[('RING', 0.194), ('GDX', 0.139)]",26313,1
"('ABX.TO', 'AEM.TO')","('Barrick Gold Corp', 'Agnico Eagle Mines Ltd')",2,"[('RING', 0.201), ('GDX', 0.155)]",26306,1
"('NCM.AX', 'WPM.TO')","('Newcrest Mining Ltd', 'Wheaton Precious Metals Corp')",2,"[('RING', 0.127), ('GDX', 0.11)]",26297,1
"('GFI.JO', 'NCM.AX')","('Gold Fields Ltd', 'Newcrest Mining Ltd')",2,"[('RING', 0.083), ('GDX', 0.076)]",26294,1
"('K.TO', 'NCM.AX')","('Kinross Gold Corp', 'Newcrest Mining Ltd')",2,"[('RING', 0.083), ('GDX', 0.077)]",26292,1
"('AEM.TO', 'NCM.AX')","('Agnico Eagle Mines Ltd', 'Newcrest Mining Ltd')",2,"[('GDX', 0.092), ('RING', 0.09)]",26290,1
"('KL.TO', 'NCM.AX')","('Kirkland Lake Gold Ltd', 'Newcrest Mining Ltd')",2,"[('RING', 0.092), ('GDX', 0.085)]",26279,1
"('FNV.TO', 'K.TO')","('Franco-Nevada Corp', 'Kinross Gold Corp')",2,"[('SGDM', 0.156), ('GDX', 0.112)]",28141,1
"('FNV.TO', 'KL.TO')","('Franco-Nevada Corp', 'Kirkland Lake Gold Ltd')",2,"[('SGDM', 0.165), ('GDX', 0.12)]",28126,1
"('GFI.JO', 'WPM.TO')","('Gold Fields Ltd', 'Wheaton Precious Metals Corp')",2,"[('RING', 0.118), ('GDX', 0.088)]",26302,1
"('AEM.TO', 'WPM.TO')","('Agnico Eagle Mines Ltd', 'Wheaton Precious Metals Corp')",2,"[('RING', 0.125), ('GDX', 0.104)]",26295,1
"('GFI.JO', 'K.TO')","('Gold Fields Ltd', 'Kinross Gold Corp')",2,"[('RING', 0.073), ('GDX', 0.055)]",26297,1
"('AEM.TO', 'GFI.JO')","('Agnico Eagle Mines Ltd', 'Gold Fields Ltd')",2,"[('RING', 0.081), ('GDX', 0.07)]",26291,1
"('GFI.JO', 'KL.TO')","('Gold Fields Ltd', 'Kirkland Lake Gold Ltd')",2,"[('RING', 0.083), ('GDX', 0.063)]",26274,1
"('AEM.TO', 'K.TO')","('Agnico Eagle Mines Ltd', 'Kinross Gold Corp')",2,"[('RING', 0.081), ('GDX', 0.071)]",26288,1
"('AEM.TO', 'KL.TO')","('Agnico Eagle Mines Ltd', 'Kirkland Lake Gold Ltd')",2,"[('RING', 0.091), ('GDX', 0.079)]",26271,1
"('TCS.BO', 'VALE3.SA')","('Tata Consultancy Services Ltd', 'Vale SA')",2,"[('JPEM', 0.028), ('GEM', 0.016)]",18805,1
"('CLNX.BC', 'DG.PA')","('Cellnex Telecom SA', 'Vinci SA')",2,"[('TOLZ', 0.066), ('GLIF', 0.061)]",30145,1
"('CLNX.BC', 'NG..L')","('Cellnex Telecom SA', 'National Grid PLC')",2,"[('TOLZ', 0.063), ('GLIF', 0.053)]",30141,1
"('CLNX.BC', 'ENB.TO')","('Cellnex Telecom SA', 'Enbridge Inc')",2,"[('GLIF', 0.102), ('TOLZ', 0.088)]",30148,1
"('CLNX.BC', 'TRP.TO')","('Cellnex Telecom SA', 'TC Energy Corp')",2,"[('TOLZ', 0.063), ('GLIF', 0.048)]",30138,1
"('CLNX.BC', 'KMI')","('Cellnex Telecom SA', 'Kinder Morgan Inc Class P')",2,"[('GLIF', 0.063), ('TOLZ', 0.051)]",30148,1
"('DIVISLAB.B', 'HCLTECH.BO')","(""Divi's Laboratories Ltd"", 'HCL Technologies Ltd')",2,"[('GLIN', 0.086), ('NFTY', 0.045)]",14927,1
"('DKS', 'UTHR')","(""Dick's Sporting Goods Inc"", 'United Therapeutics Corp')",2,"[('GLRY', 0.061), ('SMLF', 0.018)]",28542,1
"('HDFC.BO', 'RIGD.BO')","('Housing Development Finance Corp Ltd', 'Reliance Industries Ltd ADR')",2,"[('XSOE', 0.027), ('GMF', 0.025)]",14963,1
"('DDOG', 'PLTR')","('Datadog Inc Class A', 'Palantir Technologies Inc Ordinary Shares - Class A')",2,"[('IPO', 0.12), ('GSEW', 0.005)]",17426,1
"('DASH', 'SE.SI')","('DoorDash Inc Ordinary Shares - Class A', 'Sea Ltd ADR')",2,"[('ONLN', 0.062), ('GURU', 0.033)]",15309,1
"('AR', 'CLR')","('Antero Resources Corp', 'Continental Resources Inc')",2,"[('PXE', 0.094), ('GUSH', 0.028)]",15336,1
"('COG', 'DVN')","('Cabot Oil & Gas Corp', 'Devon Energy Corp')",2,"[('RYE', 0.101), ('GUSH', 0.026)]",27145,1
"('AR', 'COP')","('Antero Resources Corp', 'ConocoPhillips')",2,"[('PXE', 0.082), ('GUSH', 0.026)]",15335,1
"('AR', 'DVN')","('Antero Resources Corp', 'Devon Energy Corp')",2,"[('PXI', 0.082), ('GUSH', 0.027)]",24788,1
"('ISA', 'TGLS')","('Interconexion Electrica SA ESP', 'Tecnoglass Inc')",2,"[('ICOL', 0.146), ('GXG', 0.142)]",16318,1
"('PFDAVVNDA', 'TGLS')","('Banco Davivienda SA Participating Preferred', 'Tecnoglass Inc')",2,"[('ICOL', 0.092), ('GXG', 0.079)]",16303,1
"('NUTRESA', 'TGLS')","('Grupo Nutresa SA', 'Tecnoglass Inc')",2,"[('ICOL', 0.089), ('GXG', 0.077)]",16312,1
"('BCOLOMBIA', 'TGLS')","('BanColombia SA', 'Tecnoglass Inc')",2,"[('ICOL', 0.124), ('GXG', 0.114)]",16295,1
"('GEB', 'TGLS')","('Grupo Energia Bogota SA ESP', 'Tecnoglass Inc')",2,"[('ICOL', 0.092), ('GXG', 0.08)]",16299,1
"('BOTZ', 'CLOU')","('Global X Robotics & Artificial ', 'Global X Cloud Computing ETF')",2,"[('GXTG', 0.292), ('TMAT', 0.171)]",15422,1
"('LLY', 'NOVN')","('Eli Lilly and Co', 'Novartis AG')",2,"[('HART', 0.109), ('IXJ', 0.059)]",15486,1
"('ABT', 'NOVN')","('Abbott Laboratories', 'Novartis AG')",2,"[('HART', 0.099), ('IXJ', 0.062)]",15480,1
"('00003.HK', 'SCMN')","('Hong Kong and China Gas Co Ltd', 'Swisscom AG')",2,"[('HDMV', 0.033), ('TPIF', 0.011)]",15575,1
"('EA', 'SE.SI')","('Electronic Arts Inc', 'Sea Ltd ADR')",2,"[('HERO', 0.136), ('NERD', 0.076)]",15708,1
"('SE.SI', 'TTWO')","('Sea Ltd ADR', 'Take-Two Interactive Software Inc')",2,"[('HERO', 0.114), ('NERD', 0.074)]",15702,1
"('ATVI', 'TTWO')","('Activision Blizzard Inc', 'Take-Two Interactive Software Inc')",2,"[('HERO', 0.105), ('NERD', 0.084)]",15704,1
"('EA', 'TTWO')","('Electronic Arts Inc', 'Take-Two Interactive Software Inc')",2,"[('HERO', 0.103), ('NERD', 0.073)]",15702,1
"('NTES', 'TTWO')","('NetEase Inc ADR', 'Take-Two Interactive Software Inc')",2,"[('HERO', 0.107), ('NERD', 0.07)]",15686,1
"('6367', '6758')","('Daikin Industries Ltd', 'Sony Group Corp')",2,"[('HEWJ', 0.048), ('HJPX', 0.034)]",21766,1
"('CZR', 'TSLA')","('Caesars Entertainment Inc', 'Tesla Inc')",2,"[('SPHB', 0.03), ('HIBL', 0.021)]",28853,1
"('FTIXX', 'TSLA')","('Goldman Sachs FS Treasury Intms Instl', 'Tesla Inc')",2,"[('WANT', 0.325), ('HIBL', 0.085)]",31774,1
"('FTIXX', 'NVDA')","('Goldman Sachs FS Treasury Intms Instl', 'NVIDIA Corp')",2,"[('HIBL', 0.084), ('TECL', 0.075)]",29724,1
"('FGTXX', 'NVDA')","('Goldman Sachs FS Government Instl', 'NVIDIA Corp')",2,"[('HIBL', 0.182), ('TECL', 0.065)]",29724,1
"('6594', '7741')","('Nidec Corp', 'Hoya Corp')",2,"[('HJPX', 0.032), ('JPXN', 0.03)]",17781,1
"('CRM', 'JNJ')","('Salesforce.com Inc', 'Johnson & Johnson')",2,"[('HLAL', 0.049), ('WOMN', 0.039)]",15783,1
"('ABBV', 'NLOK')","('AbbVie Inc', 'NortonLifeLock Inc')",2,"[('RNDV', 0.041), ('HLGE', 0.019)]",26245,1
"('ABBV', 'NTAP')","('AbbVie Inc', 'NetApp Inc')",2,"[('RNDV', 0.041), ('HLGE', 0.021)]",26240,1
"('DHR', 'DXCM')","('Danaher Corp', 'DexCom Inc')",2,"[('HTEC', 0.035), ('RYH', 0.033)]",27105,1
"('DXCM', 'TMO')","('DexCom Inc', 'Thermo Fisher Scientific Inc')",2,"[('HTEC', 0.035), ('RYH', 0.033)]",27104,1
"('ILMN', 'ISRG')","('Illumina Inc', 'Intuitive Surgical Inc')",2,"[('ROBO', 0.035), ('HTEC', 0.033)]",26472,1
"('ISRG', 'VCRA')","('Intuitive Surgical Inc', 'Vocera Communications Inc')",2,"[('ROBO', 0.035), ('HTEC', 0.033)]",26472,1
"('DXCM', 'ISRG')","('DexCom Inc', 'Intuitive Surgical Inc')",2,"[('HTEC', 0.035), ('RYH', 0.033)]",27098,1
"('MS', 'RJF')","('Morgan Stanley', 'Raymond James Financial Inc')",2,"[('IAI', 0.263), ('PFI', 0.081)]",16042,1
"('AIG', 'PGR')","('American International Group Inc', 'Progressive Corp')",2,"[('KBWP', 0.158), ('IAK', 0.141)]",19052,1
"('PGR', 'TRV')","('Progressive Corp', 'The Travelers Companies Inc')",2,"[('KBWP', 0.156), ('IAK', 0.126)]",19037,1
"('CB', 'PGR')","('Chubb Ltd', 'Progressive Corp')",2,"[('IAK', 0.193), ('KBWP', 0.162)]",19016,1
"('AIG', 'ALL')","('American International Group Inc', 'Allstate Corp')",2,"[('KBWP', 0.16), ('IAK', 0.116)]",19028,1
"('ALL', 'TRV')","('Allstate Corp', 'The Travelers Companies Inc')",2,"[('KBWP', 0.157), ('IAK', 0.102)]",19023,1
"('ALL', 'CB')","('Allstate Corp', 'Chubb Ltd')",2,"[('IAK', 0.168), ('KBWP', 0.164)]",19007,1
"('MET', 'PRU')","('MetLife Inc', 'Prudential Financial Inc')",2,"[('IAK', 0.121), ('RPV', 0.036)]",28881,1
"('AIG', 'TRV')","('American International Group Inc', 'The Travelers Companies Inc')",2,"[('KBWP', 0.161), ('IAK', 0.104)]",19027,1
"('CB', 'TRV')","('Chubb Ltd', 'The Travelers Companies Inc')",2,"[('KBWP', 0.165), ('IAK', 0.156)]",19002,1
"('TFC', 'USB')","('Truist Financial Corp', 'U.S. Bancorp')",2,"[('IAT', 0.256), ('IEFN', 0.042)]",16041,1
"('BIIB', 'BNTX.DE')","('Biogen Inc', 'BioNTech SE ADR')",2,"[('IBB', 0.08), ('WDNA', 0.029)]",16070,1
"('AZN.L', 'BIIB')","('AstraZeneca PLC ADR', 'Biogen Inc')",2,"[('IBBQ', 0.058), ('WDNA', 0.031)]",16088,1
"('PRTS', 'RVLV')","('CarParts.com Inc', 'Revolve Group Inc Class A')",2,"[('IBUY', 0.044), ('XRT', 0.023)]",16120,1
"('FTS.TO', 'MRU.TO')","('Fortis Inc', 'Metro Inc')",2,"[('IDLV', 0.014), ('TPIF', 0.01)]",16314,1
"('EMA.TO', 'MRU.TO')","('Emera Inc', 'Metro Inc')",2,"[('IDLV', 0.013), ('TPIF', 0.01)]",16315,1
"('00002.HK', 'MRU.TO')","('CLP Holdings Ltd', 'Metro Inc')",2,"[('IDLV', 0.014), ('TPIF', 0.01)]",16320,1
"('CM.TO', 'MRU.TO')","('Canadian Imperial Bank of Commerce', 'Metro Inc')",2,"[('IDLV', 0.013), ('TPIF', 0.01)]",16320,1
"('MNST', 'PG')","('Monster Beverage Corp', 'Procter & Gamble Co')",2,"[('IECS', 0.107), ('PSL', 0.087)]",16500,1
"('MDLZ', 'MNST')","('Mondelez International Inc Class A', 'Monster Beverage Corp')",2,"[('PBJ', 0.102), ('IECS', 0.074)]",16494,1
"('GIS', 'MNST')","('General Mills Inc', 'Monster Beverage Corp')",2,"[('PBJ', 0.099), ('IECS', 0.058)]",16498,1
"('NKE', 'PG')","('Nike Inc B', 'Procter & Gamble Co')",2,"[('IYK', 0.166), ('IEDI', 0.071)]",16506,1
"('MCD', 'WMT')","(""McDonald's Corp"", 'Walmart Inc')",2,"[('IYC', 0.085), ('IEDI', 0.081)]",16506,1
"('JNJ', 'REGN')","('Johnson & Johnson', 'Regeneron Pharmaceuticals Inc')",2,"[('IEIH', 0.133), ('PJP', 0.088)]",16522,1
"('AMGN', 'LLY')","('Amgen Inc', 'Eli Lilly and Co')",2,"[('PJP', 0.117), ('IEIH', 0.097)]",16526,1
"('ABBV', 'AMGN')","('AbbVie Inc', 'Amgen Inc')",2,"[('PJP', 0.107), ('IEIH', 0.093)]",16524,1
"('PFE', 'REGN')","('Pfizer Inc', 'Regeneron Pharmaceuticals Inc')",2,"[('IEIH', 0.104), ('PJP', 0.089)]",16517,1
"('DIS', 'EA')","('The Walt Disney Co', 'Electronic Arts Inc')",2,"[('JHCS', 0.093), ('IEME', 0.087)]",18263,1
"('CHTR', 'EA')","('Charter Communications Inc A', 'Electronic Arts Inc')",2,"[('IEME', 0.084), ('JHCS', 0.084)]",18263,1
"('EA', 'NFLX')","('Electronic Arts Inc', 'Netflix Inc')",2,"[('JHCS', 0.096), ('IEME', 0.076)]",18261,1
"('CMCSA', 'EA')","('Comcast Corp Class A', 'Electronic Arts Inc')",2,"[('JHCS', 0.101), ('IEME', 0.086)]",18258,1
"('COP', 'VLO')","('ConocoPhillips', 'Valero Energy Corp')",2,"[('IEO', 0.215), ('PXE', 0.094)]",18308,1
"('PXD', 'VLO')","('Pioneer Natural Resources Co', 'Valero Energy Corp')",2,"[('PXE', 0.094), ('IEO', 0.086)]",18311,1
"('EOG', 'VLO')","('EOG Resources Inc', 'Valero Energy Corp')",2,"[('IEO', 0.139), ('PXE', 0.087)]",18308,1
"('8801', 'LEG.DE')","('Mitsui Fudosan Co Ltd', 'LEG Immobilien SE')",2,"[('RWX', 0.057), ('IFGL', 0.04)]",26910,1
"('00823.HK', 'LEG.DE')","('Link Real Estate Investment Trust', 'LEG Immobilien SE')",2,"[('RWX', 0.053), ('IFGL', 0.038)]",26910,1
"('TRP.TO', 'XOM')","('TC Energy Corp', 'Exxon Mobil Corp')",2,"[('IXC', 0.159), ('IGE', 0.127)]",18041,1
"('ENB.TO', 'XOM')","('Enbridge Inc', 'Exxon Mobil Corp')",2,"[('IXC', 0.178), ('IGE', 0.146)]",18045,1
"('CVX', 'NEM')","('Chevron Corp', 'Newmont Corp')",2,"[('NANR', 0.146), ('IGE', 0.131)]",21291,1
"('CVX', 'TRP.TO')","('Chevron Corp', 'TC Energy Corp')",2,"[('IXC', 0.134), ('IGE', 0.13)]",18032,1
"('CVX', 'ENB.TO')","('Chevron Corp', 'Enbridge Inc')",2,"[('IXC', 0.153), ('IGE', 0.148)]",18032,1
"('COP', 'NEM')","('ConocoPhillips', 'Newmont Corp')",2,"[('NANR', 0.1), ('IGE', 0.072)]",21297,1
"('EOG', 'NEM')","('EOG Resources Inc', 'Newmont Corp')",2,"[('NANR', 0.102), ('IGE', 0.053)]",21299,1
"('COP', 'TRP.TO')","('ConocoPhillips', 'TC Energy Corp')",2,"[('IGE', 0.07), ('IXC', 0.07)]",18031,1
"('COP', 'ENB.TO')","('ConocoPhillips', 'Enbridge Inc')",2,"[('IXC', 0.089), ('IGE', 0.088)]",18035,1
"('COP', 'FCX')","('ConocoPhillips', 'Freeport-McMoRan Inc')",2,"[('NANR', 0.115), ('IGE', 0.075)]",21287,1
"('EOG', 'TRP.TO')","('EOG Resources Inc', 'TC Energy Corp')",2,"[('IGE', 0.051), ('IXC', 0.049)]",18029,1
"('ENB.TO', 'EOG')","('Enbridge Inc', 'EOG Resources Inc')",2,"[('IGE', 0.07), ('IXC', 0.068)]",18033,1
"('CALX', 'LITE')","('Calix Inc', 'Lumentum Holdings Inc')",2,"[('IGN', 0.094), ('XTL', 0.059)]",32795,1
"('CALX', 'MSI')","('Calix Inc', 'Motorola Solutions Inc')",2,"[('IGN', 0.137), ('XTL', 0.06)]",32789,1
"('LITE', 'MSI')","('Lumentum Holdings Inc', 'Motorola Solutions Inc')",2,"[('IGN', 0.138), ('XTL', 0.06)]",32784,1
"('CRM', 'NOW')","('Salesforce.com Inc', 'ServiceNow Inc')",2,"[('IGV', 0.128), ('MOAT', 0.054)]",20941,1
"('ATVI', 'MSFT')","('Activision Blizzard Inc', 'Microsoft Corp')",2,"[('IGV', 0.113), ('PSJ', 0.102)]",2467,1
"('ATVI', 'SNAP')","('Activision Blizzard Inc', 'Snap Inc Class A')",2,"[('VPOP', 0.279), ('IGV', 0.053)]",31341,1
"('ANTM', 'UNH')","('Anthem Inc', 'UnitedHealth Group Inc')",2,"[('IHF', 0.324), ('JHMH', 0.085)]",18244,1
"('ANTM', 'CNC')","('Anthem Inc', 'Centene Corp')",2,"[('IHF', 0.138), ('VFVA', 0.015)]",30961,1
"('CNC', 'CVS')","('Centene Corp', 'CVS Health Corp')",2,"[('IHF', 0.164), ('VFVA', 0.016)]",30964,1
"('HUM', 'LH')","('Humana Inc', 'Laboratory Corp of America Holdings')",2,"[('IHF', 0.089), ('XHS', 0.039)]",32259,1
"('CNC', 'DGX')","('Centene Corp', 'Quest Diagnostics Inc')",2,"[('IHF', 0.071), ('XHS', 0.038)]",32246,1
"('DGX', 'HUM')","('Quest Diagnostics Inc', 'Humana Inc')",2,"[('IHF', 0.073), ('XHS', 0.039)]",32254,1
"('CNC', 'HUM')","('Centene Corp', 'Humana Inc')",2,"[('IHF', 0.087), ('XHS', 0.038)]",32245,1
"('MRVL', 'SBAC')","('Marvell Technology Inc', 'SBA Communications Corp')",2,"[('IMCG', 0.018), ('IMCB', 0.01)]",16620,1
"('CDNS', 'SBAC')","('Cadence Design Systems Inc', 'SBA Communications Corp')",2,"[('IMCG', 0.016), ('IMCB', 0.009)]",16609,1
"('CDNS', 'RMD')","('Cadence Design Systems Inc', 'ResMed Inc')",2,"[('IMCG', 0.017), ('IMCB', 0.009)]",16595,1
"('DXCM', 'SBAC')","('DexCom Inc', 'SBA Communications Corp')",2,"[('IMCG', 0.017), ('IMCB', 0.01)]",16590,1
"('DXCM', 'PANW')","('DexCom Inc', 'Palo Alto Networks Inc')",2,"[('IMCG', 0.017), ('IMCB', 0.01)]",16591,1
"('PANW', 'SBAC')","('Palo Alto Networks Inc', 'SBA Communications Corp')",2,"[('IMCG', 0.016), ('IMCB', 0.009)]",16614,1
"('RMD', 'SBAC')","('ResMed Inc', 'SBA Communications Corp')",2,"[('IMCG', 0.016), ('IMCB', 0.009)]",16593,1
"('PANW', 'RMD')","('Palo Alto Networks Inc', 'ResMed Inc')",2,"[('IMCG', 0.016), ('IMCB', 0.009)]",16595,1
"('AFL', 'IFF')","('Aflac Inc', 'International Flavors & Fragrances Inc')",2,"[('IMCV', 0.017), ('IWS', 0.01)]",16622,1
"('INFY.BO', 'XTSLA')","('Infosys Ltd', 'BlackRock Cash Funds Treasury SL Agency')",2,"[('INDY', 0.115), ('INDA', 0.107)]",16785,1
"('HDFC.BO', 'XTSLA')","('Housing Development Finance Corp Ltd', 'BlackRock Cash Funds Treasury SL Agency')",2,"[('INDY', 0.092), ('INDA', 0.087)]",16778,1
"('RELIANCE.B', 'XTSLA')","('Reliance Industries Ltd Shs Dematerialised', 'BlackRock Cash Funds Treasury SL Agency')",2,"[('INDY', 0.124), ('INDA', 0.112)]",16768,1
"('TCS.BO', 'XTSLA')","('Tata Consultancy Services Ltd', 'BlackRock Cash Funds Treasury SL Agency')",2,"[('INDY', 0.076), ('INDA', 0.067)]",16773,1
"('ICICIBANK.', 'XTSLA')","('ICICI Bank Ltd', 'BlackRock Cash Funds Treasury SL Agency')",2,"[('INDY', 0.097), ('INDA', 0.076)]",16774,1
"('500696.BO', 'XTSLA')","('Hindustan Unilever Ltd', 'BlackRock Cash Funds Treasury SL Agency')",2,"[('INDY', 0.059), ('INDA', 0.051)]",16770,1
"('EGP', 'REXR')","('EastGroup Properties Inc', 'Rexford Industrial Realty Inc')",2,"[('INDS', 0.091), ('ISCG', 0.008)]",16818,1
"('EGP', 'FR')","('EastGroup Properties Inc', 'First Industrial Realty Trust Inc')",2,"[('INDS', 0.091), ('ISCG', 0.008)]",16831,1
"('6501', 'DAI.DE')","('Hitachi Ltd', 'Daimler AG')",2,"[('INTF', 0.047), ('IVLU', 0.027)]",16969,1
"('005930.KS', 'MSFT')","('Samsung Electronics Co Ltd', 'Microsoft Corp')",2,"[('IXN', 0.19), ('IOO', 0.135)]",16976,1
"('FISV', 'V')","('Fiserv Inc', 'Visa Inc Class A')",2,"[('IPAY', 0.105), ('TPAY', 0.088)]",16995,1
"('AXP', 'FISV')","('American Express Co', 'Fiserv Inc')",2,"[('IPAY', 0.104), ('TPAY', 0.089)]",16997,1
"('DFS', 'FISV')","('Discover Financial Services', 'Fiserv Inc')",2,"[('TPAY', 0.09), ('IPAY', 0.076)]",17000,1
"('DFS', 'V')","('Discover Financial Services', 'Visa Inc Class A')",2,"[('IPAY', 0.088), ('TPAY', 0.087)]",16991,1
"('DFS', 'PYPL')","('Discover Financial Services', 'PayPal Holdings Inc')",2,"[('IPAY', 0.094), ('TPAY', 0.092)]",16986,1
"('DFS', 'SQ')","('Discover Financial Services', 'Square Inc A')",2,"[('TPAY', 0.099), ('IPAY', 0.095)]",16996,1
"('AXP', 'DFS')","('American Express Co', 'Discover Financial Services')",2,"[('TPAY', 0.088), ('IPAY', 0.087)]",16989,1
"('ABNB', 'DDOG')","('Airbnb Inc Ordinary Shares - Class A', 'Datadog Inc Class A')",2,"[('IPO', 0.086), ('QQQN', 0.073)]",17040,1
"('AIRC', 'THC')","('Apartment Income REIT Corp', 'Tenet Healthcare Corp')",2,"[('ISCV', 0.009), ('ISCB', 0.004)]",17321,1
"('AIRC', 'AMC')","('Apartment Income REIT Corp', 'AMC Entertainment Holdings Inc Class A')",2,"[('ISCV', 0.014), ('ISCB', 0.007)]",17311,1
"('AA', 'X')","('Alcoa Corp', 'United States Steel Corp')",2,"[('PYZ', 0.087), ('ISCV', 0.008)]",24506,1
"('DOX', 'FVRR')","('Amdocs Ltd', 'Fiverr International Ltd')",2,"[('ITEQ', 0.111), ('ISRA', 0.07)]",17501,1
"('FVRR', 'NVCR')","('Fiverr International Ltd', 'NovoCure Ltd')",2,"[('ITEQ', 0.128), ('ISRA', 0.087)]",17507,1
"('DOX', 'NICE')","('Amdocs Ltd', 'NICE Ltd')",2,"[('ITEQ', 0.138), ('ISRA', 0.09)]",17501,1
"('NICE', 'SEDG')","('NICE Ltd', 'SolarEdge Technologies Inc')",2,"[('ITEQ', 0.16), ('ISRA', 0.107)]",17513,1
