Bigram,Name,SumWeights
"('AKAM', 'ADI')","('Akamai Technologies Inc', 'Analog Devices Inc')",0.122699998
"('ONEX.TO', 'HBMN')","('Onex Corp', 'HBM Healthcare Investments AG Ord')",0.12269999799999999
"('POG.L', 'AFLT')","('Petropavlovsk PLC', 'Aeroflot Russian Airlines PJSC')",0.12269999499999999
"('TLRY.TO', 'XXII')","('Aphria Inc', '22nd Century Group Inc')",0.122600004
"('VNLA', 'PFF')","('Janus Henderson Short Duration ', 'iShares Preferred and Income Se')",0.12260000000000001
"('POWI', 'DDD')","('Power Integrations Inc', '3D Systems Corp')",0.12260000000000001
"('CPIN', 'TLKM')","('PT Charoen Pokphand Indonesia Tbk', 'PT Telkom Indonesia (Persero) Tbk Class B')",0.1226
"('FWONK', 'NKE')","('Liberty Formula One Group C', 'Nike Inc B')",0.1226
"('MTDR', 'REGI')","('Matador Resources Co', 'Renewable Energy Group Inc')",0.12259999999999999
"('ABBV', 'OMC')","('AbbVie Inc', 'Omnicom Group Inc')",0.12259999999999999
"('ASURB.MX', 'WALMEX.MX')","('Grupo Aeroportuario del Sureste SAB de CV Class B', 'Wal - Mart de Mexico SAB de CV')",0.122500011
"('VLO', 'NESTE')","('Valero Energy Corp', 'Neste Corp')",0.122500004
"('SNE', 'SKY')","('Sony Group Corp ADR', 'Skyline Champion Corp')",0.122500002
"('ARDC', 'VTA')","('Ares Dynamic Credit Allocation Fund', 'Invesco Dynamic Credit Opps')",0.122500002
"('WELL', 'SUI')","('Welltower Inc', 'Sun Communities Inc')",0.122500002
"('ENPH', 'NVDA')","('Enphase Energy Inc', 'NVIDIA Corp')",0.1225000009
"('PSX', 'HFC')","('Phillips 66', 'HollyFrontier Corp')",0.1225
"('LNG', 'MPC')","('Cheniere Energy Inc', 'Marathon Petroleum Corp')",0.1225
"('MPC', 'HES')","('Marathon Petroleum Corp', 'Hess Corp')",0.1225
"('TTC', 'AOS')","('The Toro Co', 'A.O. Smith Corp')",0.1225
"('CWEB', 'TLRY.TO')","('Direxion Daily CSI China Intern', 'Aphria Inc')",0.1225
"('03898', 'LI')","('Zhuzhou CRRC Times Electric Co Ltd Class H', 'Li Auto Inc ADR')",0.122400008
"('DHR', 'VIE.PA')","('Danaher Corp', 'Veolia Environnement SA')",0.122400005
"('INTU', 'QCOM')","('Intuit Inc', 'Qualcomm Inc')",0.12240000200000001
"('COST', 'UNP')","('Costco Wholesale Corp', 'Union Pacific Corp')",0.12240000000000001
"('300124', '300750')","('Shenzhen Inovance Technology Co Ltd Class A', 'Contemporary Amperex Technology Co Ltd Class A')",0.1224
"('FCEL', 'ITM.L')","('FuelCell Energy Inc', 'ITM Power PLC')",0.1224
"('ZS', 'ACN')","('Zscaler Inc', 'Accenture PLC Class A')",0.12239999800000001
"('00175', 'DAI.DE')","('Geely Automobile Holdings Ltd', 'Daimler AG')",0.1223
"('02883', '601699')","('China Oilfield Services Ltd Class H', ""Shanxi Lu'an Environmental Energy Development Co Ltd"")",0.12229999999999999
"('AFCG', 'VFF.TO')","('AFC Gamma Inc Ordinary Shares', 'Village Farms International Inc')",0.12229999999999999
"('BNL', 'NNN')","('Broadstone Net Lease Inc Ordinary Shares', 'National Retail Properties Inc')",0.12229999999999999
"('NNN', 'EPR')","('National Retail Properties Inc', 'EPR Properties')",0.12229999999999999
"('ZENITH', 'STANBIC')","('Zenith Bank PLC', 'Stanbic IBTC Holdings PLC')",0.12229999999999999
"('TGT', 'CSCO')","('Target Corp', 'Cisco Systems Inc')",0.122299999
"('MAA', 'EQIX')","('Mid-America Apartment Communities Inc', 'Equinix Inc')",0.12229999899999999
"('LT.BO', 'HDFCBANK.B')","('Larsen & Toubro Ltd Shs Dematerialised', 'HDFC Bank Ltd')",0.122299997
"('09988', '300750')","('Alibaba Group Holding Ltd Ordinary Shares', 'Contemporary Amperex Technology Co Ltd Class A')",0.122200005
"('TMUS', 'FDX')","('T-Mobile US Inc', 'FedEx Corp')",0.122200004
"('BAC', 'USB')","('Bank of America Corp', 'U.S. Bancorp')",0.122200003
"('HEQ21', 'CU1')","('Lean Hog Future Aug 21', 'Corn Sept21')",0.122200002
"('BRK.B', 'ABX.TO')","('Berkshire Hathaway Inc Class B', 'Barrick Gold Corp')",0.1222
"('RIG', 'LBRT')","('Transocean Ltd', 'Liberty Oilfield Services Inc')",0.1222
"('AAPL', 'HSY')","('Apple Inc', 'The Hershey Co')",0.122199998
"('SNV', 'TECK.B.TO')","('Synovus Financial Corp', 'Teck Resources Ltd Class B')",0.122199997
"('OGZD', 'POLY')","('Gazprom PJSC ADR', 'Polymetal International PLC')",0.122199997
"('VLO', '096770.KS')","('Valero Energy Corp', 'SK Innovation Co Ltd')",0.122100004
"('IAA', 'OTIS')","('IAA Inc Ordinary Shares', 'Otis Worldwide Corp Ordinary Shares')",0.1221
"('IBDRY.BC', 'NEP')","('Iberdrola SA ADR', 'NextEra Energy Partners LP')",0.1221
"('AMKR', 'AMAT')","('Amkor Technology Inc', 'Applied Materials Inc')",0.1221
"('ALL', 'SIGI')","('Allstate Corp', 'Selective Insurance Group Inc')",0.1221
"('NTRA', 'ILMN')","('Natera Inc', 'Illumina Inc')",0.12209999999999999
"('K', 'GILD')","('Kellogg Co', 'Gilead Sciences Inc')",0.12209999699999999
"('01044', '00291')","('Hengan International Group Co Ltd', 'China Resources Beer (Holdings) Co Ltd')",0.12209999499999999
"('600111', 'MP')","('China Northern Rare Earth (Group) High-Tech Co Ltd', 'MP Materials Corp Ordinary Shares - Class A')",0.122000004
"('GD', 'OSK')","('General Dynamics Corp', 'Oshkosh Corp')",0.122000004
"('MKL', 'USB')","('Markel Corp', 'U.S. Bancorp')",0.12200000300000001
"('300122', '300015')","('Chongqing Zhifei Biological Products Co Ltd', 'Aier Eye Hospital Group Co Ltd')",0.12200000000000001
"('SPLB', 'SPEM')","('SPDR Portfolio Long Term Corpor', 'SPDR Index Shares Fund SPDR Por')",0.122
"('POG.L', 'CBOM')","('Petropavlovsk PLC', 'Credit Bank of Moscow PJSC')",0.122
"('4063', '6594')","('Shin-Etsu Chemical Co Ltd', 'Nidec Corp')",0.12199999949999998
"('MANU.L', 'BATRK')","('Manchester United PLC Class A', 'Liberty Braves Group C')",0.121999998
"('5020', 'BE')","('ENEOS Holdings Inc', 'Bloom Energy Corp Class A')",0.12190000399999999
"('TME', 'BIDU')","('Tencent Music Entertainment Group ADR', 'Baidu Inc ADR')",0.121900003
"('MGM', 'DKNG')","('MGM Resorts International', 'DraftKings Inc Ordinary Shares - Class A')",0.12190000000000001
"('BA', 'UNH')","('Boeing Co', 'UnitedHealth Group Inc')",0.12190000000000001
"('HEI.A', 'CSGP')","('Heico Corp Class A', 'CoStar Group Inc')",0.1219
"('TOL', 'HD')","('Toll Brothers Inc', 'The Home Depot Inc')",0.121899999
"('VEEV', 'FB')","('Veeva Systems Inc Class A', 'Facebook Inc A')",0.12189999800000001
"('ENGRO', 'TRG')","('Engro Corp Ltd', 'TRG Pakistan Ltd')",0.12189999700000001
"('HSY', 'SJM')","('The Hershey Co', 'JM Smucker Co')",0.121899996
"('NPN.JO', 'GTCO')","('Naspers Ltd Class N', 'Guaranty Trust Holding Co PLC')",0.121899992
"('00322', '600519')","('Tingyi (Cayman Islands) Holding Corp', 'Kweichow Moutai Co Ltd')",0.121800004
"('9984', '9433')","('SoftBank Group Corp', 'KDDI Corp')",0.1218
"('5020', 'MPC')","('ENEOS Holdings Inc', 'Marathon Petroleum Corp')",0.12179999999999999
"('AWK', 'OKE')","('American Water Works Co Inc', 'ONEOK Inc')",0.12179999999999999
"('WMB', 'AMT')","('Williams Companies Inc', 'American Tower Corp')",0.12179999999999999
"('JCI', 'SEDG')","('Johnson Controls International PLC', 'SolarEdge Technologies Inc')",0.12179999999999999
"('USB', 'BK')","('U.S. Bancorp', 'Bank of New York Mellon Corp')",0.12179999999999999
"('NNN', 'IIPR')","('National Retail Properties Inc', 'Innovative Industrial Properties Inc Registered Shs')",0.12179999999999999
"('PTEN', 'LBRT')","('Patterson-UTI Energy Inc', 'Liberty Oilfield Services Inc')",0.12179999999999999
"('SAM', 'SWBI')","('Boston Beer Co Inc Class A', 'Smith & Wesson Brands Inc')",0.12179999799999999
"('PLTR', 'ABNB')","('Palantir Technologies Inc Ordinary Shares - Class A', 'Airbnb Inc Ordinary Shares - Class A')",0.12179999600000001
"('DHR', 'TTC')","('Danaher Corp', 'The Toro Co')",0.12170001
"('MRK', 'CTLT')","('Merck & Co Inc', 'Catalent Inc')",0.121700004
"('CSCO', 'BRK.B')","('Cisco Systems Inc', 'Berkshire Hathaway Inc Class B')",0.1217
"('06186', '000858')","('China Feihe Ltd Ordinary Shares', 'Wuliangye Yibin Co Ltd')",0.1217
"('UTHR', 'LLY')","('United Therapeutics Corp', 'Eli Lilly and Co')",0.1217
"('MRNA', 'CVAC.DE')","('Moderna Inc', 'CureVac NV Ordinary Shares')",0.1217
"('USB', 'PNC')","('U.S. Bancorp', 'PNC Financial Services Group Inc')",0.1217
"('BNL', 'STOR')","('Broadstone Net Lease Inc Ordinary Shares', 'STORE Capital Corp')",0.1217
"('EPR', 'STOR')","('EPR Properties', 'STORE Capital Corp')",0.1217
"('01164', 'U.TO')","('CGN Mining Co Ltd', 'Uranium Participation Corp')",0.1217
"('RIOT', 'MSTR')","('Riot Blockchain Inc', 'MicroStrategy Inc Class A')",0.1216999997
"('OKTA', 'ACN')","('Okta Inc A', 'Accenture PLC Class A')",0.121699998
"('O39.SI', '1295')","('Oversea-Chinese Banking Corp Ltd', 'Public Bank Bhd')",0.121699994
"('02269', 'BABA')","('WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S', 'Alibaba Group Holding Ltd ADR')",0.121699993
"('RYAAY.IR', 'MAR')","('Ryanair Holdings PLC ADR', 'Marriott International Inc Class A')",0.12169999000000001
"('ARNC', 'KWR')","('Arconic Corp Ordinary Shares', 'Quaker Chemical Corp')",0.121600003
"('ZBRA', 'ISRG')","('Zebra Technologies Corp', 'Intuitive Surgical Inc')",0.12160000100000001
"('002714', '002475')","('Muyuan Foods Co Ltd Class A', 'Luxshare Precision Industry Co Ltd')",0.121600001
"('USB', 'FRC')","('U.S. Bancorp', 'First Republic Bank')",0.1216
"('NNN', 'EPRT')","('National Retail Properties Inc', 'Essential Properties Realty Trust Inc')",0.1216
"('6861', '00700')","('Keyence Corp', 'Tencent Holdings Ltd')",0.12159999999999999
"('GGG', 'CGNX')","('Graco Inc', 'Cognex Corp')",0.12159999919999999
"('ADE', 'TOM')","('Adevinta ASA Class B', 'Tomra Systems ASA')",0.121599998
"('AMZN', 'TCEHY')","('Amazon.com Inc', 'Tencent Holdings Ltd ADR')",0.121500004
"('EXPD', 'F')","('Expeditors International of Washington Inc', 'Ford Motor Co')",0.121500003
"('00754', 'BEKE')","('Hopson Development Holdings Ltd', 'KE Holdings Inc ADR')",0.121500001
"('00027.HK', 'ALL.AX')","('Galaxy Entertainment Group Ltd', 'Aristocrat Leisure Ltd')",0.1215
"('002353', '02883')","('Yantai Jereh Oilfield Services Group Co Ltd', 'China Oilfield Services Ltd Class H')",0.1215
"('SWDY.CA', 'EAST.CA')","('El Sewedy Electric Co', 'Eastern Co SAE')",0.1215
"('EA', '7974')","('Electronic Arts Inc', 'Nintendo Co Ltd')",0.1215
"('000660.KS', '00939')","('SK Hynix Inc', 'China Construction Bank Corp Class H')",0.12149999980000001
"('PLTR', 'DASH')","('Palantir Technologies Inc Ordinary Shares - Class A', 'DoorDash Inc Ordinary Shares - Class A')",0.121499996
"('TRNFP', '00916')","('Transneft PJSC Participating Preferred', 'China Longyuan Power Group Corp Ltd Class H')",0.121400006
"('SAIC', 'LMT')","('Science Applications International Corp', 'Lockheed Martin Corp')",0.121400002
"('00813', 'BEKE')","('Shimao Group Holdings Ltd', 'KE Holdings Inc ADR')",0.12140000100000001
"('NLOK', 'CRWD')","('NortonLifeLock Inc', 'CrowdStrike Holdings Inc Class A')",0.12140000000000001
"('VWS', 'GMAB')","('Vestas Wind Systems A/S', 'Genmab A/S')",0.12140000000000001
"('ICT', 'SM')","('International Container Terminal Services Inc', 'SM Energy Co')",0.1214
"('FNDE', 'FNDF')","('Schwab Fundamental Emerging Mar', 'Schwab Fundamental Internationa')",0.1214
"('GD', 'J')","('General Dynamics Corp', 'Jacobs Engineering Group Inc')",0.1214
"('300357', 'BGNE')","('Zhejiang Wolwo Bio-Pharmaceutical Co Ltd Class A', 'BeiGene Ltd ADR')",0.12139999900000001
"('CBA.AX', '00388.HK')","('Commonwealth Bank of Australia', 'Hong Kong Exchanges and Clearing Ltd')",0.121399999
"('GRWG', 'TSN')","('GrowGeneration Corp', 'Tyson Foods Inc Class A')",0.12139999700000001
"('FCNCA', 'JPM')","('First Citizens BancShares Inc Class A', 'JPMorgan Chase & Co')",0.12139999700000001
"('ROP', 'TTC')","('Roper Technologies Inc', 'The Toro Co')",0.12139999400000001
"('GME', 'TRUP')","('GameStop Corp Class A', 'Trupanion Inc')",0.121300006
"('GDS', 'BIDU')","('GDS Holdings Ltd ADR', 'Baidu Inc ADR')",0.121300005
"('BCPC', 'TSE')","('Balchem Corp', 'Trinseo SA')",0.121300005
"('ABBV', 'ALKS')","('AbbVie Inc', 'Alkermes PLC')",0.121300004
"('BTO.TO', 'WPM.TO')","('B2Gold Corp', 'Wheaton Precious Metals Corp')",0.1213
"('SWKS', 'STM.SI')","('Skyworks Solutions Inc', 'STMicroelectronics NV')",0.1213
"('7203', '000270.KS')","('Toyota Motor Corp', 'Kia Corp')",0.12129999999999999
"('FNDE', 'SCHC')","('Schwab Fundamental Emerging Mar', 'Schwab International Small-Cap ')",0.12129999999999999
"('NNN', 'STAG')","('National Retail Properties Inc', 'Stag Industrial Inc')",0.12129999999999999
"('GTLS', 'NEO')","('Chart Industries Inc', 'NeoGenomics Inc')",0.12129999999999998
"('SI', 'NYCB')","('Silvergate Capital Corp Class A', 'New York Community Bancorp Inc')",0.12129999600000001
"('300122', '02269')","('Chongqing Zhifei Biological Products Co Ltd', 'WuXi Biologics (Cayman) Inc Registered Shs Unitary 144A/Reg S')",0.121299996
"('AXON', 'TECH')","('Axon Enterprise Inc', 'Bio-Techne Corp')",0.1212
"('FITB', 'TECK.B.TO')","('Fifth Third Bancorp', 'Teck Resources Ltd Class B')",0.1212
"('DGCXX', 'AFCG')","('Dreyfus Government Cash Mgmt Instl', 'AFC Gamma Inc Ordinary Shares')",0.1212
"('TLT', 'FXY')","('iShares 20+ Year Treasury Bond ', 'Invesco CurrencyShares Japanese')",0.1212
"('BPOP', 'SI')","('Popular Inc', 'Silvergate Capital Corp Class A')",0.1212
"('STOR', 'IIPR')","('STORE Capital Corp', 'Innovative Industrial Properties Inc Registered Shs')",0.1212
"('300142', '01548')","('Walvax Biotechnology Co Ltd', 'Genscript Biotech Corp Shs Unitary 144A/Reg S')",0.121199998
"('NPN.JO', 'CBKD')","('Naspers Ltd Class N', 'Commercial International Bank (Egypt) SAE GDR')",0.121199995
"('ORLY', 'WMT')","(""O'Reilly Automotive Inc"", 'Walmart Inc')",0.121100003
"('03690', 'NTB')","('Meituan', 'Bank of N.T Butterfield & Son Ltd')",0.12110000000000001
"('PSCT', 'XLY')","('Invesco S&P SmallCap Informatio', 'SPDR Select Sector Fund - Consu')",0.12110000000000001
"('ASML', 'AI.PA')","('ASML Holding NV ADR', 'Air Liquide SA')",0.1211
"('GSK.L', 'DTE.DE')","('GlaxoSmithKline PLC', 'Deutsche Telekom AG')",0.121099999
"('MTNN', 'NPN.JO')","('MTN Nigeria Communications PLC Ordinary Shares', 'Naspers Ltd Class N')",0.12109999499999999
"('601888', '601166')","('China Tourism Group Duty Free Corp Ltd Class A', 'Industrial Bank Co Ltd')",0.121000002
"('PHIA', 'INGA')","('Koninklijke Philips NV', 'ING Groep NV')",0.121000002
"('CSNA3.SA', 'BRKM5.SA')","('Companhia Siderurgica Nacional', 'Braskem SA Participating Preferred')",0.12100000000000001
"('PKI', 'TECK.B.TO')","('PerkinElmer Inc', 'Teck Resources Ltd Class B')",0.121
"('SJM', 'DAR')","('JM Smucker Co', 'Darling Ingredients Inc')",0.121
"('02382', '601138')","('Sunny Optical Technology (Group) Co Ltd', 'Foxconn Industrial Internet Co Ltd Class A')",0.121
"('EPRT', 'STOR')","('Essential Properties Realty Trust Inc', 'STORE Capital Corp')",0.121
"('MSTR', 'NEO')","('MicroStrategy Inc Class A', 'NeoGenomics Inc')",0.12099999989999996
"('VICI', 'FLTR.L')","('VICI Properties Inc Ordinary Shares', 'Flutter Entertainment PLC')",0.120999998
"('CRWD', 'CSCO')","('CrowdStrike Holdings Inc Class A', 'Cisco Systems Inc')",0.120999997
"('00656.HK', '06098')","('Fosun International Ltd', 'Country Garden Services Holdings Co Ltd')",0.120900005
"('COST', 'HD')","('Costco Wholesale Corp', 'The Home Depot Inc')",0.120900002
"('GII', 'JNK')","('SPDR S&P Global Infrastructure ', 'SPDR Bloomberg Barclays High Yi')",0.120900002
"('F', '7203')","('Ford Motor Co', 'Toyota Motor Corp')",0.12090000000000001
"('FEMSAUBD.M', 'GAPB.MX')","('Fomento Economico Mexicano SAB de CV Units (1 Series B, 4 Series D)', 'Grupo Aeroportuario del Pacifico SAB de CV Class B')",0.12090000000000001
"('PSA', 'MSFT')","('Public Storage', 'Microsoft Corp')",0.12090000000000001
"('G.MI', 'ENI.MI')","('Assicurazioni Generali', 'Eni SpA')",0.12090000000000001
"('AZO', 'CVS')","('AutoZone Inc', 'CVS Health Corp')",0.12090000000000001
"('03690', 'TCOM')","('Meituan', 'Trip.com Group Ltd ADR')",0.12090000000000001
"('EKHO.CA', 'TMGH.CA')","('Egyptian Kuwaiti Holding', 'Talaat Moustafa Group Holding')",0.1209
"('SPIP', 'SPEM')","('SPDR Portfolio TIPS ETF', 'SPDR Index Shares Fund SPDR Por')",0.1209
"('ETN', 'SEDG')","('Eaton Corp PLC', 'SolarEdge Technologies Inc')",0.1209
"('AMZN', 'AXP')","('Amazon.com Inc', 'American Express Co')",0.12089999600000001
"('SJM', 'MDLZ')","('JM Smucker Co', 'Mondelez International Inc Class A')",0.120899994
"('EBAY', 'NTES')","('eBay Inc', 'NetEase Inc ADR')",0.12080000199999999
"('03690', 'SU.PA')","('Meituan', 'Schneider Electric SE')",0.1208
"('6326', 'ZTS')","('Kubota Corp', 'Zoetis Inc Class A')",0.1208
"('AIRC', 'OTIS')","('Apartment Income REIT Corp', 'Otis Worldwide Corp Ordinary Shares')",0.12079999999999999
"('SU.PA', '006400.KS')","('Schneider Electric SE', 'Samsung SDI Co Ltd')",0.12079999999999999
"('006400.KS', 'ABBN')","('Samsung SDI Co Ltd', 'ABB Ltd')",0.12079999999999999
"('DAR', 'SAM')","('Darling Ingredients Inc', 'Boston Beer Co Inc Class A')",0.12079999999999999
"('2330.TW', 'IBN.BO')","('Taiwan Semiconductor Manufacturing Co Ltd', 'ICICI Bank Ltd ADR')",0.12079999999999999
"('02020', '02313')","('ANTA Sports Products Ltd', 'Shenzhou International Group Holdings Ltd')",0.12079999799999999
"('603288', '00291')","('Foshan Haitian Flavouring and Food Co Ltd Class A', 'China Resources Beer (Holdings) Co Ltd')",0.120799995
"('MCB', 'HUBC')","('MCB Bank Ltd', 'Hub Power Co Ltd')",0.120700002
"('IEI', 'FXY')","('iShares 3-7 Year Treasury Bond ', 'Invesco CurrencyShares Japanese')",0.1207
"('AMKR', 'TXN')","('Amkor Technology Inc', 'Texas Instruments Inc')",0.1207
"('VWS', 'XEL')","('Vestas Wind Systems A/S', 'Xcel Energy Inc')",0.1207
"('SIGI', 'TRV')","('Selective Insurance Group Inc', 'The Travelers Companies Inc')",0.1207
"('PMT', 'STWD')","('PennyMac Mortgage Investment Trust', 'Starwood Property Trust Inc')",0.1207
"('STAG', 'STOR')","('Stag Industrial Inc', 'STORE Capital Corp')",0.1207
"('PCG', 'EXC')","('PG&E Corp', 'Exelon Corp')",0.1207
"('BAC', 'WMT')","('Bank of America Corp', 'Walmart Inc')",0.1207
"('ANTM', 'WMT')","('Anthem Inc', 'Walmart Inc')",0.12069999999999999
"('MMP', 'PEG')","('Magellan Midstream Partners LP', 'Public Service Enterprise Group Inc')",0.120699998
"('00813', 'LI')","('Shimao Group Holdings Ltd', 'Li Auto Inc ADR')",0.12060001000000001
"('BNL', 'WPC')","('Broadstone Net Lease Inc Ordinary Shares', 'W.P. Carey Inc')",0.12060000500000001
"('WPC', 'EPR')","('W.P. Carey Inc', 'EPR Properties')",0.12060000500000001
"('COST', 'NEE')","('Costco Wholesale Corp', 'NextEra Energy Inc')",0.12060000400000001
"('USB', 'SIVB')","('U.S. Bancorp', 'SVB Financial Group')",0.120600004
"('OSK', 'LMT')","('Oshkosh Corp', 'Lockheed Martin Corp')",0.120600004
"('PZU', 'LPP')","('Powszechny Zaklad Ubezpieczen SA', 'LPP SA')",0.12060000200000001
"('JPM', 'BLK')","('JPMorgan Chase & Co', 'BlackRock Inc')",0.12060000200000001
"('SPTL', 'GII')","('SPDR Portfolio Long Term Treasu', 'SPDR S&P Global Infrastructure ')",0.12060000200000001
"('GII', 'PSK')","('SPDR S&P Global Infrastructure ', 'SPDR ICE Preferred Securities E')",0.12060000200000001
"('SIG', 'GME')","('Signet Jewelers Ltd', 'GameStop Corp Class A')",0.12060000100000001
"('ARDC', 'EDD')","('Ares Dynamic Credit Allocation Fund', 'MS Emerging Markets Domestic')",0.12060000000000001
"('YRI.TO', 'WPM.TO')","('Yamana Gold Inc', 'Wheaton Precious Metals Corp')",0.12060000000000001
"('1476.TW', 'VNM')","('Eclat Textile Co Ltd', 'VanEck Vietnam ETF')",0.12060000000000001
"('PFE', 'CTVA')","('Pfizer Inc', 'Corteva Inc')",0.1206
"('LNG', 'PSX')","('Cheniere Energy Inc', 'Phillips 66')",0.1206
"('PSX', 'HES')","('Phillips 66', 'Hess Corp')",0.1206
"('MNOD', 'NVTK')","('Mining and Metallurgical Company NORILSK NICKEL PJSC ADR', 'NOVATEK PJSC')",0.1206
"('PACB', 'TWST')","('Pacific Biosciences of California Inc', 'Twist Bioscience Corp')",0.12059999999999998
"('RLI', 'ALL')","('RLI Corp', 'Allstate Corp')",0.120599997
"('CB', 'SIGI')","('Chubb Ltd', 'Selective Insurance Group Inc')",0.120500006
"('STM.SI', 'GRMN')","('STMicroelectronics NV', 'Garmin Ltd')",0.12050000500000001
"('TROX', '600111')","('Tronox Holdings PLC', 'China Northern Rare Earth (Group) High-Tech Co Ltd')",0.120500004
"('ALL', 'KMPR')","('Allstate Corp', 'Kemper Corp')",0.120500003
"('SI', 'FRC')","('Silvergate Capital Corp Class A', 'First Republic Bank')",0.120500002
"('TSN', 'XOM')","('Tyson Foods Inc Class A', 'Exxon Mobil Corp')",0.120500001
"('EVO', 'MGM')","('Evolution AB', 'MGM Resorts International')",0.1205
"('MISXX', 'NEP')","('Morgan Stanley Instl Lqudty Trs Instl', 'NextEra Energy Partners LP')",0.1205
"('CNHI.L', 'STLA')","('CNH Industrial NV', 'Stellantis NV')",0.1205
"('AMKR', 'MU')","('Amkor Technology Inc', 'Micron Technology Inc')",0.1205
"('EXPD', 'GM')","('Expeditors International of Washington Inc', 'General Motors Co')",0.1205
"('FNDE', 'XME')","('Schwab Fundamental Emerging Mar', 'SPDR S&P Metals & Mining ETF')",0.1205
"('CRL', 'TPL')","('Charles River Laboratories International Inc', 'Texas Pacific Land Corp')",0.1205
"('LSTR', 'UNP')","('Landstar System Inc', 'Union Pacific Corp')",0.1205
"('GFNORTEO.M', 'ASURB.MX')","('Grupo Financiero Banorte SAB de CV Class O', 'Grupo Aeroportuario del Sureste SAB de CV Class B')",0.120499996
"('ZTO', '01919')","('ZTO Express (Cayman) Inc ADR', 'COSCO SHIPPING Holdings Co Ltd Class H')",0.120400004
"('BE', 'E.MI')","('Bloom Energy Corp Class A', 'Eni SpA ADR')",0.12040000399999999
"('AAPL', 'SQ')","('Apple Inc', 'Square Inc A')",0.12040000099999999
"('GGG', 'FICO')","('Graco Inc', 'Fair Isaac Corp')",0.12040000079999999
"('SCC-R', 'CPALL-R')","('Siam Cement PCL Units Non-Voting Depository Receipt', 'CP All PCL DR')",0.12040000000000001
"('AMKR', 'AVGO')","('Amkor Technology Inc', 'Broadcom Inc')",0.1204
"('FB', 'AXP')","('Facebook Inc A', 'American Express Co')",0.1203999985
"('QQQ', 'MLPA')","('Invesco QQQ Trust, Series 1', 'Global X MLP ETF')",0.120300005
"('ABBV', 'ZTS')","('AbbVie Inc', 'Zoetis Inc Class A')",0.120300004
"('WORK', 'ZM')","('Slack Technologies Inc Class A', 'Zoom Video Communications Inc')",0.12030000299999999
"('FB', 'C')","('Facebook Inc A', 'Citigroup Inc')",0.12030000299999999
"('BIIB', 'EBAY')","('Biogen Inc', 'eBay Inc')",0.12030000299999999
"('GAZP', '00939')","('Gazprom PJSC', 'China Construction Bank Corp Class H')",0.12029999899999999
"('NIBR', 'ZENITH')","('Nigerian Breweries PLC', 'Zenith Bank PLC')",0.12029999699999999
"('GOVT', 'JNK')","('iShares U.S. Treasury Bond ETF', 'SPDR Bloomberg Barclays High Yi')",0.120200002
"('BATS.L', 'RDSB.L')","('British American Tobacco PLC', 'Royal Dutch Shell PLC B')",0.120200001
"('CRWD', 'CHKP')","('CrowdStrike Holdings Inc Class A', 'Check Point Software Technologies Ltd')",0.1202
"('GOOGL', 'SPXL')","('Alphabet Inc A', 'Direxion Daily S&P 500 Bull 3X ')",0.1202
"('PEG', 'FORTUM')","('Public Service Enterprise Group Inc', 'Fortum Oyj')",0.1202
"('MTDR', 'PTEN')","('Matador Resources Co', 'Patterson-UTI Energy Inc')",0.1202
"('NET', 'DOCU')","('Cloudflare Inc', 'DocuSign Inc')",0.1201999989
"('EMBRAC B', 'NTES')","('Embracer Group AB', 'NetEase Inc ADR')",0.120199997
"('HHR', 'AFLT')","('HeadHunter Group PLC ADR', 'Aeroflot Russian Airlines PJSC')",0.120199997
"('PLTR', 'DDOG')","('Palantir Technologies Inc Ordinary Shares - Class A', 'Datadog Inc Class A')",0.120199996
"('603501', '00763')","('Will Semiconductor Co Ltd Shanghai', 'ZTE Corp Class H')",0.120199995
"('WPC', 'IIPR')","('W.P. Carey Inc', 'Innovative Industrial Properties Inc Registered Shs')",0.12010000500000001
"('01171', '601699')","('Yanzhou Coal Mining Co Ltd Class H', ""Shanxi Lu'an Environmental Energy Development Co Ltd"")",0.12010000400000001
"('PHB', 'GOVT')","('Invesco Fundamental High Yield ', 'iShares U.S. Treasury Bond ETF')",0.12010000000000001
"('SNAP', 'FTNT')","('Snap Inc Class A', 'Fortinet Inc')",0.12010000000000001
"('COP', 'CLR')","('ConocoPhillips', 'Continental Resources Inc')",0.1200999995
"('SE.SI', 'EMBRAC B')","('Sea Ltd ADR', 'Embracer Group AB')",0.120099997
"('ORLY', 'COST')","(""O'Reilly Automotive Inc"", 'Costco Wholesale Corp')",0.120000006
"('GOVT', 'HYG')","('iShares U.S. Treasury Bond ETF', 'iShares iBoxx $ High Yield Corp')",0.120000002
"('NOV', 'RIG')","('NOV Inc', 'Transocean Ltd')",0.12000000000000001
"('9697', 'NVDA')","('Capcom Co Ltd', 'NVIDIA Corp')",0.12
"('J', 'LMT')","('Jacobs Engineering Group Inc', 'Lockheed Martin Corp')",0.12
"('ALL', 'ACGL')","('Allstate Corp', 'Arch Capital Group Ltd')",0.119999998
"('GRWG', 'ADM')","('GrowGeneration Corp', 'Archer-Daniels Midland Co')",0.119999997
"('WPC', 'EPRT')","('W.P. Carey Inc', 'Essential Properties Realty Trust Inc')",0.119900005
"('NLOK', 'ZS')","('NortonLifeLock Inc', 'Zscaler Inc')",0.1199
